CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
5126	5228	1198	1.0	-0.017
9357	9516	1199	0.8232	-70.064
7453	12952	1206	0.9249	-14.014
7448	12952	1206	0.9239	-0.000
7453	7516	1206	0.9205	-14.014
7448	7516	1206	0.9516	-0.000
7448	7453	1206	0.9474	14.014
1675	5690	1209	0.9356	18.011
1675	1902	1209	0.9039	-84.094
1902	8113	1209	0.9436	-28.031
3117	13869	1210	0.7396	-35.053
7052	10006	1211	0.8909	-35.038
7140	7155	1211	0.9055	-29.084
2164	7052	1211	0.8697	-0.000
7043	10006	1211	0.8868	-0.001
7052	7155	1211	0.8954	-91.101
10006	10155	1211	0.8758	-58.006
10075	10155	1211	0.9049	-21.985
2164	7043	1211	0.872	-35.037
7052	7122	1211	0.8874	-97.055
7052	9997	1211	0.9119	-58.006
7043	10155	1211	0.8736	-58.007
7043	7140	1211	0.8774	-26.980
7052	7140	1211	0.938	-62.017
7043	7052	1211	0.9508	35.037
9997	10155	1211	0.9539	-35.038
7122	7140	1211	0.8936	35.037
2164	10006	1211	0.9214	-35.039
7122	7155	1211	0.8761	5.954
9610	9614	1213	0.7739	15.996
2641	2785	1217	0.9145	-17.027
37	123	1219	0.8606	42.011
12291	12358	1221	0.8279	-0.000
12291	12356	1221	0.893	0.000
12356	12358	1221	0.8492	-0.000
13423	13827	1222	0.8618	-450.276
11496	13827	1222	0.8763	-464.292
3881	6398	1222	0.9412	30.010
11496	13438	1222	0.9443	-422.085
6438	11496	1222	0.8791	40.031
3881	6438	1222	0.9502	42.011
11496	13423	1222	0.9484	-14.016
7544	13456	1227	0.9093	28.033
2903	4332	1228	0.7742	-2.086
8110	11749	1231	0.9191	15.036
9336	12382	1232	0.946	0.000
12382	12408	1232	0.9369	-0.000
9336	12408	1232	0.9639	0.000
10852	13205	1233	0.813	0.000
1359	10428	1234	0.9341	-0.562
5922	6161	1236	0.7342	18.012
6134	6161	1236	0.7754	41.028
5922	6134	1236	0.7382	-23.015
10993	11131	1237	0.8096	-0.001
11035	11131	1237	0.7208	-41.027
10993	11035	1237	0.7723	41.027
12088	12197	1240	0.9187	24.984
12088	12094	1240	0.8858	122.037
12088	12093	1240	0.9648	-17.026
12093	12197	1240	0.918	42.010
12093	12094	1240	0.8841	139.063
9856	9914	1241	0.7882	421.225
10853	10906	1242	0.7042	18.009
10853	11040	1242	0.8133	41.028
10813	10906	1242	0.7342	18.010
10813	10853	1242	0.847	0.001
10813	11040	1242	0.7868	41.028
1658	2058	1244	0.825	42.011
1658	1711	1244	0.7561	42.009
1711	2058	1244	0.7638	0.002
2125	2160	1244	0.812	-0.000
2117	2125	1244	0.7187	35.038
2058	2125	1244	0.7794	15.995
1545	11343	1247	0.7278	1.979
3888	6107	1250	0.7909	-0.014
14699	14722	1251	0.9289	0.001
712	2780	1252	0.8676	-18.010
2780	3948	1252	0.8665	-85.932
5192	12354	1254	0.9288	-17.028
1576	11799	1256	0.9406	-470.337
11793	11799	1256	0.9611	-470.339
1576	11794	1256	0.9531	-470.341
1576	1930	1256	0.9512	-17.027
1930	11794	1256	0.959	-453.314
12457	13902	1257	0.8108	-0.502
6054	6187	1259	0.7703	-18.011
6187	6327	1259	0.7865	0.027
4444	4522	1261	0.9525	-30.012
4521	4522	1261	1.0	-0.000
4444	4521	1261	0.9525	-30.012
359	1305	1262	0.8223	17.027
2159	11099	1266	0.9101	-14.015
10970	11108	1266	0.9034	-14.014
2159	10970	1266	0.951	-17.028
522	1454	1270	0.8636	60.020
522	4423	1270	0.9189	-482.304
522	2084	1270	0.9449	14.016
1454	2084	1270	0.8481	-46.004
7474	9589	1273	0.8235	-159.125
1072	9114	1274	0.9277	14.014
7458	14396	1275	0.9492	-0.000
10611	14396	1275	0.9426	0.000
2456	2498	1282	0.9134	-122.037
2419	2456	1282	0.9503	139.062
5371	5423	1282	0.9407	-474.224
2419	2498	1282	0.9124	17.025
2419	5371	1282	0.9139	0.000
3030	14654	1283	0.7983	0.001
1281	3030	1283	0.7136	257.093
416	1281	1283	0.8681	-74.018
416	7279	1283	0.7783	74.020
5044	5124	1284	0.9073	-124.031
5032	5044	1284	0.9514	44.989
5032	5040	1284	0.937	-17.026
5022	5040	1284	0.9358	0.000
5032	8885	1284	0.965	62.016
5022	8885	1284	0.9519	79.042
5040	8885	1284	0.9251	79.042
5022	5124	1284	0.9239	-62.016
5022	5044	1284	0.9577	62.015
5124	8885	1284	0.8954	141.059
5044	8885	1284	0.9618	17.027
5032	5124	1284	0.914	-79.043
5022	5032	1284	0.9704	17.026
5040	5044	1284	0.9303	62.015
5040	5124	1284	0.9359	-62.016
3169	12991	1288	0.8496	-2.014
3169	12900	1288	0.8964	-14.015
1050	1087	1290	0.8969	41.026
7047	12562	1291	0.9217	0.000
2319	12562	1291	0.8319	78.032
1543	7166	1291	0.7857	0.039
2319	7047	1291	0.8199	78.032
7047	7166	1291	0.847	0.021
7166	12562	1291	0.9033	-0.021
3285	3317	1293	0.8978	28.031
3285	11135	1293	0.8845	-186.090
11135	11150	1293	0.9	-214.119
269	14662	1293	0.9178	-22.988
269	3317	1293	0.901	-191.032
3317	11124	1293	0.9294	-14.016
3317	11135	1293	0.9242	-214.120
3317	11150	1293	0.8962	-428.239
11150	14945	1293	0.8867	28.034
11405	12551	1295	0.8777	-343.964
12551	12565	1295	0.7178	376.624
13573	13724	1298	0.9301	0.000
13573	13720	1298	0.9316	-18.017
13573	13694	1298	0.9264	-0.007
13720	14759	1298	0.9475	-0.000
13694	13724	1298	0.983	0.008
8809	8879	1300	0.9413	0.000
7563	8255	1302	0.7522	0.103
6370	9995	1305	0.8018	0.001
4263	7457	1307	0.929	0.001
7457	14739	1307	0.9248	18.011
14712	14739	1307	0.9484	-18.010
1534	14964	1308	0.9396	-0.070
3007	14964	1308	0.9722	-0.084
1360	10751	1308	0.9636	-0.049
2900	12813	1308	0.9128	0.103
1360	7980	1308	0.9628	0.020
918	1360	1308	0.9402	0.037
918	12813	1308	0.9293	0.088
11774	14964	1308	0.9618	-0.032
12813	14964	1308	0.9316	-0.135
7980	14964	1308	0.9633	-0.104
1534	2900	1308	0.9548	-0.038
918	1534	1308	0.9701	0.023
2900	10751	1308	0.9365	0.003
918	2900	1308	0.9417	-0.015
1360	2900	1308	0.9367	-0.052
3007	12813	1308	0.9124	0.051
2900	14964	1308	0.9297	-0.032
2900	7980	1308	0.9387	0.072
918	7980	1308	0.9396	0.057
1360	1534	1308	0.9521	-0.014
918	14964	1308	0.9358	-0.047
3007	11774	1308	0.96	-0.052
3007	7980	1308	0.9495	0.020
10751	14964	1308	0.963	-0.035
1360	3007	1308	0.9687	-0.000
2900	3007	1308	0.9258	0.052
1534	7980	1308	0.9528	0.034
1534	1539	1308	0.9089	1.021
3007	10751	1308	0.9441	-0.049
10751	12813	1308	0.9423	0.100
1534	11774	1308	0.9543	-0.038
918	11774	1308	0.9412	-0.016
1534	3007	1308	0.9377	0.014
1360	14964	1308	0.9751	-0.084
10751	11774	1308	0.9508	-0.003
2900	11774	1308	0.9687	-0.000
1360	12813	1308	0.9321	0.051
918	10751	1308	0.9492	-0.012
918	3007	1308	0.9322	0.037
11774	12813	1308	0.9265	0.104
1534	10751	1308	0.9552	-0.035
7980	11774	1308	0.9612	-0.073
1360	11774	1308	0.9615	-0.053
7980	10751	1308	0.9629	-0.069
1534	12813	1308	0.9438	0.065
7980	12813	1308	0.9383	0.031
6743	6788	1313	0.9357	-0.000
11803	11807	1316	1.0	-0.000
355	409	1318	0.8892	2.016
4478	12477	1321	0.7942	2.018
7304	9519	1322	0.7842	0.000
9519	13186	1322	0.7842	-0.001
7304	13186	1322	1.0	-0.000
3930	10076	1325	0.8092	0.120
4026	4134	1329	0.7617	27.996
4026	4129	1329	0.7536	18.011
4129	4134	1329	0.7351	9.985
14111	14148	1330	0.8855	495.325
6772	7711	1333	0.918	-35.037
13723	13725	1338	0.7172	41.008
5841	13725	1338	0.8105	0.002
4674	4703	1341	0.7031	48.000
14322	14537	1342	0.8867	14.015
4941	12641	1344	0.8787	2.016
3296	3361	1349	0.8222	0.086
13390	13399	1351	0.9591	137.069
13390	13412	1351	0.9424	77.048
13390	13434	1351	0.9574	77.048
13399	13434	1351	0.9466	-60.021
1048	1412	1352	0.8877	84.058
148	1412	1352	0.8991	70.041
148	1048	1352	0.8965	-14.017
4573	14228	1353	0.9133	0.000
2970	8682	1354	0.8105	0.034
2970	6521	1354	0.8206	-0.037
6521	8682	1354	0.8414	0.071
7514	13977	1355	0.807	54.049
5436	9254	1361	0.8226	-15.998
125	9251	1361	0.709	47.986
71	4907	1361	0.8556	-15.994
86	12618	1361	0.7257	-2.016
125	12629	1361	0.846	-2.015
4907	7619	1361	0.7433	-18.007
7592	12629	1361	0.7728	-18.010
209	7592	1361	0.7727	31.989
209	9254	1361	0.7411	47.984
125	4907	1361	0.7182	0.001
5436	7592	1361	0.8052	-31.993
4907	10553	1361	0.7709	128.083
7592	9337	1361	0.8082	-2.015
209	12629	1361	0.7606	13.979
5436	12629	1361	0.7056	-50.003
10558	12598	1361	0.7034	54.013
7592	12618	1361	0.7592	13.980
1828	12618	1361	0.7875	-15.995
9337	12629	1361	0.7924	-15.995
4907	12629	1361	0.7283	-2.016
9846	10558	1361	0.7866	-13.979
209	10553	1361	0.8038	144.078
86	7592	1361	0.7526	-15.996
71	9254	1361	0.8869	15.995
71	209	1361	0.8618	-31.989
9254	9337	1361	0.7139	-18.009
7592	9251	1361	0.7729	31.991
5436	9337	1361	0.7889	-34.008
209	332	1361	0.8387	-15.995
209	7619	1361	0.7301	-2.012
209	4907	1361	0.8515	15.995
9251	9337	1361	0.7163	-34.006
12618	12629	1361	0.8044	-31.990
125	209	1361	0.9351	-15.994
125	9372	1361	0.7885	0.024
71	12629	1361	0.8773	-18.010
86	5436	1361	0.7548	15.997
5436	12618	1361	0.8154	-18.013
71	86	1361	0.7526	15.996
1828	9251	1361	0.7681	2.015
125	332	1361	0.8416	-31.989
9251	9254	1361	0.8135	-15.996
1828	9337	1361	0.7456	-31.990
4907	9254	1361	0.7358	31.989
71	9337	1361	0.7963	-2.015
4907	9337	1361	0.7014	13.979
5436	9251	1361	0.8474	-0.002
125	9254	1361	0.8696	31.990
9254	12618	1361	0.8206	-2.014
9254	12629	1361	0.8152	-34.004
125	5436	1361	0.7051	47.988
71	5436	1361	0.862	31.993
10553	10558	1361	0.7357	18.011
86	9251	1361	0.7567	15.995
71	7592	1361	0.7811	0.000
9337	12618	1361	0.8254	15.995
9251	12618	1361	0.8148	-18.011
71	125	1361	0.8756	-15.995
4907	7592	1361	0.769	15.994
7619	12629	1361	0.709	15.991
1828	5436	1361	0.7517	2.017
71	9251	1361	0.8203	31.991
7592	9254	1361	0.7885	15.994
1805	1931	1362	0.8562	-41.027
6115	6122	1363	0.9431	-336.230
12400	12412	1365	0.7803	35.037
12400	12417	1365	0.7959	17.027
12412	12417	1365	0.7964	-18.010
544	9326	1366	0.9399	59.038
2860	8712	1367	0.7223	-44.042
4080	8712	1367	0.7977	2.015
4827	10093	1372	0.8628	0.094
3175	9322	1372	0.8678	-0.194
483	9322	1372	0.8767	-0.036
483	8221	1372	0.7571	0.037
7028	12806	1372	0.7462	-0.049
483	5362	1372	0.8569	0.000
10128	12806	1372	0.8043	0.053
483	1138	1372	0.8052	-273.906
1138	9322	1372	0.8061	273.870
7170	10128	1372	0.715	-0.075
7081	7170	1372	0.9746	-0.009
8221	9322	1372	0.7725	-0.073
483	6313	1372	0.8358	0.094
1138	5362	1372	0.7367	273.906
7170	12392	1372	0.7239	-195.132
4827	14655	1372	0.7069	0.145
3175	8221	1372	0.7531	-0.121
3175	5362	1372	0.7801	-0.158
12806	14655	1372	0.7736	0.056
3175	7028	1372	0.7025	78.012
10128	14655	1372	0.7124	0.108
7028	8271	1372	0.7066	-0.054
5362	8221	1372	0.7259	0.037
10128	12392	1372	0.7301	-195.057
6313	9322	1372	0.8419	-0.130
7028	12392	1372	0.706	-195.159
6313	8221	1372	0.7796	-0.058
8271	8287	1372	0.9242	0.000
6313	7028	1372	0.7024	78.076
7028	10128	1372	0.836	-0.102
483	3175	1372	0.8675	0.158
1138	3175	1372	0.7779	274.064
5362	6313	1372	0.8014	0.094
3175	6313	1372	0.8292	-0.063
1138	6313	1372	0.7495	274.000
5362	9322	1372	0.8012	-0.036
7081	11189	1372	0.9694	0.000
7170	11189	1372	0.9411	0.009
6358	10141	1374	0.9755	-0.001
2064	2150	1375	0.7712	-39.932
2064	5551	1375	0.7051	124.105
6519	11051	1379	0.787	0.036
6519	10613	1379	0.9011	-14.016
14767	14839	1383	0.9275	-12.001
14730	14839	1383	0.8632	37.041
14790	14804	1383	0.8805	107.036
14730	14771	1383	0.9228	42.009
9429	14839	1383	0.869	47.063
14772	14804	1383	0.9113	93.020
14771	14774	1383	0.925	-14.015
14760	14771	1383	0.9007	42.010
14760	14827	1383	0.8631	12.000
14761	14790	1383	0.8611	-86.072
14760	14774	1383	0.8889	27.995
14767	14772	1383	0.8715	-86.073
14839	14968	1383	0.8698	48.966
9465	14839	1383	0.869	47.063
14761	14839	1383	0.9249	2.016
14772	14790	1383	0.9303	-14.016
14839	14937	1383	0.8698	48.956
14767	14790	1383	0.8736	-100.089
14730	14774	1383	0.8956	27.994
14761	14767	1383	0.9425	14.017
14937	14968	1383	1.0	0.010
14730	14760	1383	0.9429	-0.001
9429	9465	1383	1.0	-0.001
605	868	1385	1.0	0.007
131	605	1385	0.916	-0.001
131	868	1385	0.916	0.006
14758	14773	1386	0.9378	-0.000
8343	8351	1387	0.8128	-15.992
8343	8373	1387	0.889	41.026
8343	11022	1387	0.7653	-27.960
8408	8409	1387	0.9121	-0.000
8421	11022	1387	0.7224	-29.977
8373	8408	1387	0.7344	-82.051
8351	8421	1387	0.8434	18.009
10979	11022	1387	0.9054	41.027
8351	8373	1387	0.8073	57.019
8351	11022	1387	0.718	-11.968
8373	8421	1387	0.7789	-39.009
8409	8421	1387	0.7951	43.042
8351	8408	1387	0.7482	-25.033
8343	8421	1387	0.7652	2.017
8343	8410	1387	0.7685	-30.010
8351	8409	1387	0.7234	-25.033
8343	8408	1387	0.7049	-41.025
8408	8421	1387	0.8306	43.042
6826	7391	1390	0.8696	-42.011
3410	3421	1391	0.7277	-78.014
5613	7416	1392	0.9277	0.036
5613	7410	1392	0.9243	-13.980
7410	7617	1392	0.9471	-17.026
7410	7416	1392	0.9467	14.016
10151	10163	1394	0.7094	-58.005
10151	10226	1394	0.7021	-15.994
6079	7227	1396	0.8356	0.000
7227	7352	1396	0.8316	-0.000
7326	7352	1396	0.8996	-0.000
7227	7326	1396	0.8113	0.000
11612	11701	1397	0.9237	42.012
11612	11731	1397	0.9348	18.010
1533	2311	1399	0.9276	-0.010
526	1075	1399	0.9266	0.001
1098	2311	1399	0.9042	-0.001
526	2311	1399	0.9272	0.000
1075	1098	1399	0.9324	-0.000
526	964	1399	0.9737	0.003
2188	4430	1399	0.8755	-26.016
526	1533	1399	0.9887	0.010
1075	2311	1399	0.9019	-0.001
1098	2188	1399	0.9446	-0.001
526	2188	1399	0.9743	-0.000
964	1533	1399	0.9732	0.007
1075	1533	1399	0.9276	0.009
964	2188	1399	0.9583	-0.003
526	1098	1399	0.949	0.001
964	1098	1399	0.9464	-0.002
2311	4430	1399	0.8549	-26.016
964	2311	1399	0.9117	-0.003
1098	1533	1399	0.9504	0.010
1075	2188	1399	0.9172	-0.001
2188	2311	1399	0.929	0.000
1533	2188	1399	0.9693	-0.010
964	1075	1399	0.9389	-0.002
2188	14106	1399	0.8772	2.016
4500	14106	1399	0.9677	0.001
8963	12686	1401	0.7814	-60.022
8028	12749	1401	0.8317	60.020
8028	12685	1401	0.8023	-78.015
8963	12743	1401	0.7224	-78.033
12685	12686	1401	0.7811	138.035
12685	12749	1401	0.7787	138.035
12686	12749	1401	0.82	-0.000
8963	12685	1401	0.727	-198.057
8028	12743	1401	0.7104	42.010
8963	12829	1401	0.7839	-0.001
8028	12686	1401	0.8875	60.021
8028	12804	1401	0.7618	14.015
8963	12749	1401	0.8674	-60.022
8028	8963	1401	0.8047	120.042
8454	12468	1405	0.7358	84.075
807	4744	1408	0.89	-82.003
5277	5331	1408	0.8237	-30.010
807	5331	1408	0.8296	-30.011
5277	5296	1408	0.8878	0.001
4742	6074	1408	0.8159	38.017
5258	5277	1408	0.9329	77.047
4742	10745	1408	0.8798	-2.016
5258	5296	1408	0.9121	77.048
807	5258	1408	0.9402	-77.048
807	5296	1408	0.9127	0.000
807	5277	1408	0.9539	-0.000
4742	5296	1408	0.8412	-60.020
4742	5277	1408	0.9025	-60.021
4744	5277	1408	0.8904	82.003
4742	5258	1408	0.8946	-137.068
5296	5331	1408	0.7918	-30.011
4744	5296	1408	0.8423	82.004
4742	5346	1408	0.8258	-18.010
807	4742	1408	0.8944	60.021
4742	4744	1408	0.8667	-142.024
4744	5258	1408	0.9178	4.956
8804	8808	1410	0.834	-307.142
8808	9238	1410	0.8281	307.130
8770	8929	1410	0.854	-35.039
8855	8901	1410	0.8521	-28.031
8793	8929	1410	0.8841	-35.037
8808	8855	1410	0.8844	272.107
8770	9238	1410	0.944	-0.014
8804	8929	1410	0.8333	-35.037
8901	8979	1410	0.8254	-0.001
8770	8855	1410	0.9471	-35.037
9238	9245	1410	0.9533	0.000
8770	8808	1410	0.8646	-307.144
8808	9245	1410	0.8506	307.130
8929	9238	1410	0.832	35.024
8855	9238	1410	0.9136	35.023
8804	9238	1410	0.9555	-0.013
8770	9245	1410	0.9599	-0.014
8804	8855	1410	0.925	-35.035
8804	9245	1410	0.9639	-0.012
8855	9245	1410	0.9341	35.023
8929	9245	1410	0.8492	35.024
8855	8929	1410	0.8762	-0.002
8770	8804	1410	0.952	-0.002
1568	1755	1412	0.9248	-28.031
75	1877	1418	0.9449	56.063
112	1738	1418	0.8154	-41.027
17	56	1418	0.9789	56.062
75	11249	1418	0.8694	40.031
56	364	1418	0.9126	10.021
317	1877	1418	0.9156	56.062
364	11249	1418	0.9066	-24.037
17	11249	1418	0.9687	42.046
218	317	1418	0.8665	15.995
17	364	1418	0.9318	66.083
75	224	1418	0.939	56.063
112	7022	1418	0.8139	-14.015
112	10885	1418	0.8183	-54.047
75	317	1418	0.939	0.000
3596	6314	1418	0.7121	0.073
17	1918	1418	0.9605	84.094
1918	11249	1418	0.9434	-42.048
7022	9314	1418	0.8019	-14.016
224	317	1418	0.9271	-56.063
56	103	1418	0.9832	-28.031
364	1918	1418	0.9335	18.011
56	11249	1418	0.9483	-14.016
103	1918	1418	0.951	56.063
218	3527	1418	0.8765	56.063
103	11249	1418	0.9647	14.015
103	10885	1418	0.8904	-0.984
3596	6876	1418	0.7837	-14.015
103	364	1418	0.9193	38.052
224	1877	1418	0.9603	-0.000
56	1918	1418	0.9588	28.032
112	9314	1418	0.8282	-28.031
17	10885	1418	0.8762	27.047
317	11249	1418	0.8568	40.031
75	218	1418	0.8768	-15.995
17	103	1418	0.994	28.031
3596	7022	1418	0.7184	-42.046
3596	9314	1418	0.7376	-56.063
7191	7217	1419	0.8037	325.137
7187	7188	1419	0.7392	-164.069
7188	7191	1419	0.7941	-179.079
794	12739	1423	0.9206	17.957
794	2222	1423	0.9255	14.021
8124	14601	1423	0.9236	-24.058
9520	13362	1423	0.9331	-59.969
13397	13574	1423	0.94	90.069
2222	7432	1423	0.9216	21.947
13386	13568	1423	0.9175	72.058
794	9611	1423	0.934	21.989
794	11119	1423	0.9332	-60.095
11119	13537	1423	0.9577	-42.011
7432	9611	1423	0.9302	-13.979
8520	14601	1423	0.9235	-78.066
794	7432	1423	0.9376	35.968
13386	13397	1423	0.9408	44.026
8124	13397	1423	0.9374	-74.075
8520	13362	1423	0.9266	-99.997
7432	11119	1423	0.9311	-96.063
13397	13537	1423	0.9376	6.005
12739	13386	1423	0.9069	-170.093
2222	13397	1423	0.9419	-122.132
11119	13574	1423	0.9377	42.053
11119	13397	1423	0.9409	-48.016
10550	10569	1424	0.8723	2.015
8059	8080	1424	0.8987	-63.033
8080	10550	1424	0.8493	45.023
2477	2499	1425	0.9622	-139.064
2499	2556	1425	0.9133	17.027
2477	2556	1425	0.9203	-122.037
11501	14014	1427	0.861	0.072
1513	11501	1427	0.8295	-0.041
1513	7139	1427	0.8638	-0.005
7139	11501	1427	0.9172	-0.036
7139	14014	1427	0.8715	0.036
4040	4280	1430	0.7289	266.100
4040	4331	1430	0.7546	106.027
4280	4567	1430	0.7009	-264.084
4040	4567	1430	0.809	2.016
202	13441	1433	0.7334	-41.027
358	747	1433	0.7213	-2.015
7515	13411	1433	0.7078	-23.018
202	13530	1433	0.724	-0.000
13441	13530	1433	0.8448	41.027
358	13411	1433	0.7627	-0.000
202	358	1433	0.7267	15.976
374	428	1435	0.9345	-17.027
72	428	1435	0.941	-17.027
7565	13139	1436	0.8082	-18.010
7530	13139	1436	0.7728	14.015
6150	6397	1439	0.8837	-30.011
13289	14259	1441	0.7393	-78.046
4328	8144	1441	0.8687	14.016
8144	13289	1441	0.7385	-40.068
2263	11695	1443	0.934	-49.999
11586	11619	1443	0.9482	-35.037
2263	12191	1443	0.9492	0.000
2528	2542	1443	0.972	-35.037
2681	5233	1443	0.9332	-42.013
2528	5320	1443	0.9267	-51.997
2542	5233	1443	0.9223	35.034
2263	11619	1443	0.9243	-31.989
2263	5300	1443	0.9419	-51.995
5233	5300	1443	0.9215	-87.032
2263	5233	1443	0.9648	35.037
2528	5233	1443	0.9262	-0.003
5233	11730	1443	0.9251	-50.000
5233	5320	1443	0.9577	-51.995
5300	12191	1443	0.9303	51.996
11695	12191	1443	0.9235	49.999
5233	11586	1443	0.9349	-31.989
5300	5320	1443	0.9613	35.037
11619	11695	1443	0.9306	-18.010
2681	11587	1443	0.9224	-22.006
8440	8460	1444	0.8792	-13.979
12103	12177	1445	0.9519	-17.028
8739	10961	1448	0.9256	0.000
10786	10802	1448	0.9354	-53.048
10799	10841	1448	0.9427	-18.010
10786	10961	1448	0.9261	18.010
10802	10841	1448	0.9497	17.028
10799	10802	1448	0.9311	-35.038
10786	10841	1448	0.9302	-36.020
10786	10821	1448	0.9303	18.011
1630	9701	1451	0.7048	23.018
9701	9729	1451	0.8084	-41.026
1630	9729	1451	0.7629	-18.008
3159	11929	1454	0.8785	-42.011
508	645	1461	0.8662	-29.974
6741	10901	1464	0.8965	-1.980
1958	12843	1465	0.7857	0.021
687	3470	1467	0.9256	-53.988
277	1474	1467	0.9293	-17.966
1474	3669	1467	0.9284	17.967
328	1705	1467	0.9264	-0.000
328	1487	1467	0.9216	-53.988
277	687	1467	0.921	-18.010
687	888	1467	0.9383	-35.037
3470	3529	1467	0.9547	-17.026
1620	3669	1467	0.9386	-18.010
177	3669	1467	0.9353	-0.000
888	3470	1467	0.9327	-18.950
1474	1487	1467	0.9414	-18.011
177	277	1467	0.9434	-0.001
3669	10327	1467	0.9241	18.011
277	3669	1467	0.9525	0.000
888	3669	1467	0.9235	53.048
1620	10327	1467	0.9712	0.000
687	10327	1467	0.9297	36.021
687	3669	1467	0.962	18.011
3669	10298	1467	0.9293	-0.000
1487	3120	1467	0.9517	-35.037
687	1620	1467	0.9375	36.021
1474	3120	1467	0.9518	-53.048
8837	9133	1470	0.7681	-35.037
14679	14751	1474	0.8534	0.037
6066	6540	1477	0.9292	-0.000
4544	9073	1479	0.7114	0.001
8910	9073	1479	0.7848	68.063
3696	3754	1480	0.9262	17.028
3488	3754	1480	0.9283	-18.011
3488	9607	1480	0.9248	-35.038
3754	9737	1480	0.8877	30.011
3754	9607	1480	0.9405	-17.027
3696	9607	1480	0.9284	0.001
3488	3696	1480	0.9023	-35.039
4038	4120	1481	0.9243	-0.001
1590	9882	1481	0.9273	-35.038
1590	4120	1481	0.9422	0.000
1663	2500	1481	0.9684	-17.027
2500	4038	1481	0.9608	17.028
1590	4038	1481	0.9667	0.001
1663	9882	1481	0.9294	-35.038
1663	4038	1481	0.9716	0.001
2500	4120	1481	0.9239	17.027
1590	1663	1481	0.9772	0.000
1590	2500	1481	0.9657	-17.027
1663	4120	1481	0.9349	0.000
9507	14013	1482	0.9031	-0.000
9507	9528	1482	0.9132	-0.000
9578	9609	1484	0.941	-0.000
3055	9328	1486	0.9327	-167.078
3426	3650	1486	0.9347	-15.997
9328	9559	1486	0.9085	167.078
3650	9559	1486	0.9107	15.997
3055	9559	1486	0.9122	0.001
14671	14926	1488	0.9012	412.719
14671	14776	1488	0.9166	413.207
14867	14926	1488	1.0	0.011
14670	14671	1488	0.8747	14.016
14776	14926	1488	0.9584	-0.488
14671	14867	1488	0.9012	412.708
14703	14852	1488	0.9192	57.034
14776	14867	1488	0.9584	-0.499
14852	14901	1488	0.9162	-355.135
14703	14776	1488	0.8737	-0.977
5171	5364	1490	0.803	-0.076
5171	7408	1490	0.9828	-0.009
5364	7408	1490	0.7986	0.067
6806	10538	1491	0.7984	56.063
7769	8043	1492	0.9355	17.025
10346	12509	1493	0.7924	-13.980
5316	12509	1493	0.7849	-13.979
1578	7274	1493	0.9436	-17.027
1097	1578	1493	0.8561	13.981
1579	12557	1493	0.8297	-1.978
12509	12557	1493	0.8697	27.995
4232	12557	1493	0.7759	-154.100
1097	1233	1493	0.8595	-17.027
1578	4232	1493	0.77	-15.995
7274	14158	1493	0.7711	-15.996
1579	1943	1493	0.7874	0.960
1579	12509	1493	0.8752	-29.973
1579	5316	1493	0.7862	-15.994
5316	10346	1493	0.7666	0.001
1201	1233	1493	0.7703	2.016
4232	14158	1493	0.9469	-17.028
1233	7274	1493	0.8641	13.981
14158	14418	1493	0.7963	17.086
4232	14418	1493	0.8161	0.058
10346	12557	1493	0.8833	14.016
14507	14517	1494	0.9263	0.000
2495	2636	1498	0.8793	-78.084
2495	2779	1498	0.8494	-56.027
2495	2743	1498	0.8507	15.994
1538	8767	1499	0.8559	0.006
2754	5784	1499	0.8266	0.000
12852	14006	1499	0.8384	0.036
1538	5784	1499	0.8999	0.000
9252	14006	1499	0.7858	-0.036
5784	12852	1499	0.9304	-0.000
5784	8767	1499	0.8907	0.005
1538	2754	1499	0.9323	0.000
8767	14006	1499	0.8941	0.031
2754	12852	1499	0.8764	-0.000
8767	12852	1499	0.8872	-0.006
1538	12852	1499	0.9249	-0.000
5784	14006	1499	0.8425	0.036
1538	14006	1499	0.8877	0.036
14718	14741	1501	0.9261	14.016
14741	14856	1501	0.9041	14.017
9399	9463	1502	0.812	-229.193
4925	7612	1506	0.9402	-0.001
7612	8298	1506	0.9419	0.000
3086	8361	1506	0.9205	-0.000
3086	8298	1506	0.9601	18.010
11577	11672	1508	0.85	2.016
530	6754	1511	0.8147	-20.513
530	4700	1511	0.886	-296.157
530	12605	1511	0.8528	-278.189
530	585	1511	0.8768	-278.168
585	12605	1511	0.9283	-0.021
4700	12605	1511	0.8285	17.968
204	530	1511	0.8291	0.000
585	4700	1511	0.8256	-17.989
204	790	1511	0.8116	0.012
8987	9042	1518	0.8876	0.002
8274	8330	1524	0.9201	-0.000
8274	8297	1524	0.891	-30.011
6823	8274	1524	0.891	30.010
8258	8274	1524	0.9812	0.001
593	669	1524	0.841	15.996
669	785	1524	0.8604	-0.001
8258	8330	1524	0.9108	0.000
593	1293	1524	0.8914	13.981
6823	8258	1524	0.8953	30.009
719	1293	1524	0.8574	29.976
6823	8297	1524	1.0	-0.001
2171	3872	1524	0.8597	-15.996
1293	2171	1524	0.9052	-2.016
593	8330	1524	0.8499	15.997
593	719	1524	0.854	-15.994
8258	8297	1524	0.8953	-30.010
8795	8893	1525	0.9628	0.000
2434	8166	1527	0.9117	-128.083
3144	9388	1532	0.9223	-210.217
3119	3144	1532	0.9485	-78.014
3144	9457	1532	0.9164	15.977
