	pfcode	family_desc	genus_desc	species_desc	Reported_comp_Species	Reported_comp_Genus	Reported_comp_Family
12487	https://www.sinergiawolfender.org/jlw/V112652	Rutaceae	Tetradium	Tetradium glabrifolium	144.0	349.0	21824.0
12488	https://www.sinergiawolfender.org/jlw/V112653	Celastraceae	Euonymus	Euonymus frigidus	0.0	440.0	6064.0
12489	https://www.sinergiawolfender.org/jlw/V112654	Pentaphylacaceae	Eurya	Eurya alata	0.0	18.0	164.0
12490	https://www.sinergiawolfender.org/jlw/V112655	Pentaphylacaceae	Eurya	Eurya alata	0.0	18.0	164.0
12491	https://www.sinergiawolfender.org/jlw/V112656	Pentaphylacaceae	Eurya	Eurya alata	0.0	18.0	164.0
12492	https://www.sinergiawolfender.org/jlw/V112657	Fagaceae	Fagus	Fagus lucida	0.0	34.0	1732.0
12493	https://www.sinergiawolfender.org/jlw/V112658	Fagaceae	Fagus	Fagus lucida	0.0	34.0	1732.0
12494	https://www.sinergiawolfender.org/jlw/V112659	Moraceae	Ficus	Ficus sarmentosa	19.0	895.0	6850.0
12495	https://www.sinergiawolfender.org/jlw/V112660	Moraceae	Ficus	Ficus sarmentosa	19.0	895.0	6850.0
12496	https://www.sinergiawolfender.org/jlw/V112661	Moraceae	Ficus	Ficus sarmentosa	19.0	895.0	6850.0
12497	https://www.sinergiawolfender.org/jlw/V112662	Lardizabalaceae	Holboellia	Holboellia coriacea	0.0	17.0	520.0
12498	https://www.sinergiawolfender.org/jlw/V112663	Lardizabalaceae	Holboellia	Holboellia coriacea	0.0	17.0	520.0
12499	https://www.sinergiawolfender.org/jlw/V112664	Hydrangeaceae	Hydrangea	Hydrangea anomala	2.0	473.0	533.0
12500	https://www.sinergiawolfender.org/jlw/V112665	Hydrangeaceae	Hydrangea	Hydrangea anomala	2.0	473.0	533.0
12501	https://www.sinergiawolfender.org/jlw/V112666	Hydrangeaceae	Hydrangea	Hydrangea robusta	0.0	473.0	533.0
12502	https://www.sinergiawolfender.org/jlw/V112667	Hydrangeaceae	Hydrangea	Hydrangea robusta	0.0	473.0	533.0
12503	https://www.sinergiawolfender.org/jlw/V112668	Aquifoliaceae	Ilex	Ilex pedunculosa	0.0	1124.0	1124.0
12504	https://www.sinergiawolfender.org/jlw/V112669	Aquifoliaceae	Ilex	Ilex pedunculosa	0.0	1124.0	1124.0
12505	https://www.sinergiawolfender.org/jlw/V112670	Aquifoliaceae	Ilex	Ilex pedunculosa	0.0	1124.0	1124.0
12506	https://www.sinergiawolfender.org/jlw/V112671	Schisandraceae	Illicium	Illicium micranthum	34.0	800.0	3836.0
12507	https://www.sinergiawolfender.org/jlw/V112672	Oleaceae	Ligustrum	Ligustrum japonicum	65.0	433.0	3719.0
12508	https://www.sinergiawolfender.org/jlw/V112673	Oleaceae	Ligustrum	Ligustrum japonicum	65.0	433.0	3719.0
12509	https://www.sinergiawolfender.org/jlw/V112674	Oleaceae	Ligustrum	Ligustrum lucidum	152.0	433.0	3719.0
12510	https://www.sinergiawolfender.org/jlw/V112675	Oleaceae	Ligustrum	Ligustrum lucidum	152.0	433.0	3719.0
12511	https://www.sinergiawolfender.org/jlw/V112676	Oleaceae	Ligustrum	Ligustrum lucidum	152.0	433.0	3719.0
12512	https://www.sinergiawolfender.org/jlw/V112677	Caprifoliaceae	Lonicera	Lonicera lanceolata	0.0	681.0	3385.0
12513	https://www.sinergiawolfender.org/jlw/V112678	Caprifoliaceae	Lonicera	Lonicera lanceolata	0.0	681.0	3385.0
12514	https://www.sinergiawolfender.org/jlw/V112679	Magnoliaceae	Magnolia	Magnolia ernestii	0.0	1715.0	1929.0
12515	https://www.sinergiawolfender.org/jlw/V112680	Magnoliaceae	Magnolia	Magnolia ernestii	0.0	1715.0	1929.0
12516	https://www.sinergiawolfender.org/jlw/V112681	Magnoliaceae	Magnolia	Magnolia ernestii	0.0	1715.0	1929.0
12517	https://www.sinergiawolfender.org/jlw/V112682	Millettiidae	Millettia	Millettia pachycarpa	77.0	664.0	0.0
12518	https://www.sinergiawolfender.org/jlw/V112683	Moraceae	Morus	Morus mongolica	133.0	1567.0	6850.0
12519	https://www.sinergiawolfender.org/jlw/V112684	Primulaceae	Myrsine	Myrsine seguinii	74.0	185.0	2449.0
12520	https://www.sinergiawolfender.org/jlw/V112685	Lauraceae	Neocinnamomum	Neocinnamomum fargesii	0.0	0.0	7451.0
12521	https://www.sinergiawolfender.org/jlw/V112686	Lauraceae	Neocinnamomum	Neocinnamomum fargesii	0.0	0.0	7451.0
12522	https://www.sinergiawolfender.org/jlw/V112687	Asteraceae	Notoseris	Notoseris gracilipes	0.0	24.0	96094.0
12523	https://www.sinergiawolfender.org/jlw/V112688	Paeoniaceae	Paeonia	Paeonia ostii	8.0	1058.0	1058.0
12524	https://www.sinergiawolfender.org/jlw/V112689	Paeoniaceae	Paeonia	Paeonia ostii	8.0	1058.0	1058.0
12525	https://www.sinergiawolfender.org/jlw/V112690	Vitaceae	Parthenocissus	Parthenocissus henryana	0.0	76.0	2607.0
12526	https://www.sinergiawolfender.org/jlw/V112691	Rutaceae	Phellodendron	Phellodendron chinense	121.0	552.0	21824.0
12527	https://www.sinergiawolfender.org/jlw/V112692	Rutaceae	Phellodendron	Phellodendron chinense	121.0	552.0	21824.0
12528	https://www.sinergiawolfender.org/jlw/V112693	Rutaceae	Phellodendron	Phellodendron chinense	121.0	552.0	21824.0
12529	https://www.sinergiawolfender.org/jlw/V112694	Rosaceae	Stranvaesia	Stranvaesia amphidoxa	0.0	0.0	10608.0
12530	https://www.sinergiawolfender.org/jlw/V112695	Rosaceae	Stranvaesia	Stranvaesia amphidoxa	0.0	0.0	10608.0
12531	https://www.sinergiawolfender.org/jlw/V112696	Rosaceae	Photinia	Photinia beauverdiana	1.0	78.0	10608.0
12532	https://www.sinergiawolfender.org/jlw/V112697	Rosaceae	Photinia	Photinia beauverdiana	1.0	78.0	10608.0
12533	https://www.sinergiawolfender.org/jlw/V112698	Rosaceae	Photinia	Photinia beauverdiana	1.0	78.0	10608.0
12534	https://www.sinergiawolfender.org/jlw/V112699	Rosaceae	Stranvaesia	Stranvaesia davidiana	0.0	0.0	10608.0
12535	https://www.sinergiawolfender.org/jlw/V112700	Pinaceae	Pinus	Pinus fenzeliana	0.0	4538.0	9866.0
12536	https://www.sinergiawolfender.org/jlw/V112701	Pinaceae	Pinus	"Pinus tabuliformis var. henryi (re-ranked as ""species"", was ""varietas"" in ott3.3) (re-ranked as ""species"", was ""species"" in ott3.3)"	0.0	4538.0	9866.0
12537	https://www.sinergiawolfender.org/jlw/V112702	Convolvulaceae	Dinetus	Dinetus racemosus	0.0	0.0	2334.0
12538	https://www.sinergiawolfender.org/jlw/V112703	Rosaceae	Prunus	Prunus dielsiana	0.0	2366.0	10608.0
12539	https://www.sinergiawolfender.org/jlw/V112704	Rosaceae	Prunus	Prunus dielsiana	0.0	2366.0	10608.0
12540	https://www.sinergiawolfender.org/jlw/V112705	Rosaceae	Prunus	Prunus zippeliana	42.0	2366.0	10608.0
12541	https://www.sinergiawolfender.org/jlw/V112706	Rosaceae	Prunus	Prunus zippeliana	42.0	2366.0	10608.0
12542	https://www.sinergiawolfender.org/jlw/V112707	Fabaceae	Pueraria	Pueraria edulis	2.0	178.0	59372.0
12543	https://www.sinergiawolfender.org/jlw/V112708	Fabaceae	Pueraria	Pueraria edulis	2.0	178.0	59372.0
12544	https://www.sinergiawolfender.org/jlw/V112709	Fagaceae	Quercus	Quercus engleriana	0.0	1193.0	1732.0
12545	https://www.sinergiawolfender.org/jlw/V112710	Fagaceae	Quercus	Quercus engleriana	0.0	1193.0	1732.0
12546	https://www.sinergiawolfender.org/jlw/V112711	Fagaceae	Quercus	Quercus engleriana	0.0	1193.0	1732.0
12547	https://www.sinergiawolfender.org/jlw/V112712	Fagaceae	Quercus	Quercus glauca	44.0	1193.0	1732.0
12548	https://www.sinergiawolfender.org/jlw/V112713	Fagaceae	Quercus	Quercus glauca	44.0	1193.0	1732.0
12549	https://www.sinergiawolfender.org/jlw/V112714	Fagaceae	Quercus	Quercus glauca	44.0	1193.0	1732.0
12550	https://www.sinergiawolfender.org/jlw/V112715	Fagaceae	Quercus	Quercus gracilis	0.0	1193.0	1732.0
12551	https://www.sinergiawolfender.org/jlw/V112716	Fagaceae	Quercus	Quercus gracilis	0.0	1193.0	1732.0
12552	https://www.sinergiawolfender.org/jlw/V112717	Fagaceae	Quercus	Quercus gracilis	0.0	1193.0	1732.0
12553	https://www.sinergiawolfender.org/jlw/V112718	Bignoniaceae	Radermachera	Radermachera sinica	29.0	41.0	2424.0
12554	https://www.sinergiawolfender.org/jlw/V112719	Ericaceae	Rhododendron	Rhododendron adenopodum	7.0	1998.0	4820.0
12555	https://www.sinergiawolfender.org/jlw/V112720	Ericaceae	Rhododendron	Rhododendron adenopodum	7.0	1998.0	4820.0
12556	https://www.sinergiawolfender.org/jlw/V112721	Ericaceae	Rhododendron	Rhododendron adenopodum	7.0	1998.0	4820.0
12557	https://www.sinergiawolfender.org/jlw/V112722	Ericaceae	Rhododendron	Rhododendron changii	0.0	1998.0	4820.0
12558	https://www.sinergiawolfender.org/jlw/V112723	Ericaceae	Rhododendron	Rhododendron changii	0.0	1998.0	4820.0
12559	https://www.sinergiawolfender.org/jlw/V112724	Ericaceae	Rhododendron	Rhododendron changii	0.0	1998.0	4820.0
12560	https://www.sinergiawolfender.org/jlw/V112725	Ericaceae	Rhododendron	Rhododendron coeloneurum	0.0	1998.0	4820.0
12561	https://www.sinergiawolfender.org/jlw/V112726	Ericaceae	Rhododendron	Rhododendron coeloneurum	0.0	1998.0	4820.0
12562	https://www.sinergiawolfender.org/jlw/V112727	Ericaceae	Rhododendron	Rhododendron maculiferum	0.0	1998.0	4820.0
12563	https://www.sinergiawolfender.org/jlw/V112728	Ericaceae	Rhododendron	Rhododendron maculiferum	0.0	1998.0	4820.0
12564	https://www.sinergiawolfender.org/jlw/V112729	Rosaceae	Rubus	Rubus trianthus	1.0	1174.0	10608.0
12565	https://www.sinergiawolfender.org/jlw/V112730	Apiaceae	Sanicula	Sanicula chinensis	19.0	85.0	14930.0
12566	https://www.sinergiawolfender.org/jlw/V112731	Araliaceae	Schefflera	Schefflera delavayi	0.0	396.0	6489.0
12567	https://www.sinergiawolfender.org/jlw/V112732	Theaceae	Schima	Schima sinensis	0.0	26.0	2404.0
12568	https://www.sinergiawolfender.org/jlw/V112733	Asteraceae	Sinosenecio	Sinosenecio septilobus	0.0	0.0	96094.0
12569	https://www.sinergiawolfender.org/jlw/V112734	Smilacaceae	Smilax	Smilax china	125.0	539.0	539.0
12570	https://www.sinergiawolfender.org/jlw/V112735	Styracaceae	Styrax	Styrax japonicus	14.0	224.0	224.0
12571	https://www.sinergiawolfender.org/jlw/V112736	Styracaceae	Styrax	Styrax japonicus	14.0	224.0	224.0
12572	https://www.sinergiawolfender.org/jlw/V112737	Styracaceae	Styrax	Styrax japonicus	14.0	224.0	224.0
12573	https://www.sinergiawolfender.org/jlw/V112738	Symplocaceae	Symplocos	Symplocos caudata	2.0	332.0	334.0
12574	https://www.sinergiawolfender.org/jlw/V112739	Symplocaceae	Symplocos	Symplocos caudata	2.0	332.0	334.0
12575	https://www.sinergiawolfender.org/jlw/V112740	Symplocaceae	Symplocos	Symplocos caudata	2.0	332.0	334.0
12576	https://www.sinergiawolfender.org/jlw/V112741	Symplocaceae	Symplocos	Symplocos setchuensis	10.0	332.0	334.0
12577	https://www.sinergiawolfender.org/jlw/V112742	Poaceae	Themeda	Themeda villosa	0.0	1.0	4877.0
12578	https://www.sinergiawolfender.org/jlw/V112743	Ericaceae	Vaccinium	Vaccinium henryi	0.0	1575.0	4820.0
12579	https://www.sinergiawolfender.org/jlw/V112744	Ericaceae	Vaccinium	Vaccinium henryi	0.0	1575.0	4820.0
12580	https://www.sinergiawolfender.org/jlw/V112745	Adoxaceae	Viburnum	Viburnum plicatum	18.0	926.0	1300.0
12581	https://www.sinergiawolfender.org/jlw/V112746	Adoxaceae	Viburnum	Viburnum plicatum	18.0	926.0	1300.0
12582	https://www.sinergiawolfender.org/jlw/V112747	Vitaceae	Vitis	Vitis wilsoniae	0.0	2091.0	2607.0
12583	https://www.sinergiawolfender.org/jlw/V112748	Rutaceae	Zanthoxylum	Zanthoxylum esquirolii	0.0	3320.0	21824.0
12584	https://www.sinergiawolfender.org/jlw/V112749	Rutaceae	Zanthoxylum	Zanthoxylum esquirolii	0.0	3320.0	21824.0
12585	https://www.sinergiawolfender.org/jlw/V112750	Sapindaceae	Acer	Acer davidii	9.0	1026.0	2733.0
12586	https://www.sinergiawolfender.org/jlw/V112751	Sapindaceae	Acer	Acer davidii	9.0	1026.0	2733.0
12587	https://www.sinergiawolfender.org/jlw/V112752	Sapindaceae	Acer	Acer davidii	9.0	1026.0	2733.0
12588	https://www.sinergiawolfender.org/jlw/V112753	Sapindaceae	Acer	Acer davidii	9.0	1026.0	2733.0
12589	https://www.sinergiawolfender.org/jlw/V112754	Sapindaceae	Acer	Acer maximowiczii	3.0	1026.0	2733.0
12590	https://www.sinergiawolfender.org/jlw/V112755	Sapindaceae	Acer	Acer maximowiczii	3.0	1026.0	2733.0
12591	https://www.sinergiawolfender.org/jlw/V112756	Sapindaceae	Acer	Acer maximowiczii	3.0	1026.0	2733.0
12592	https://www.sinergiawolfender.org/jlw/V112757	Actinidiaceae	Actinidia	Actinidia chinensis	169.0	350.0	383.0
12593	https://www.sinergiawolfender.org/jlw/V112758	Actinidiaceae	Actinidia	Actinidia chinensis	169.0	350.0	383.0
12594	https://www.sinergiawolfender.org/jlw/V112759	Actinidiaceae	Actinidia	Actinidia chinensis	169.0	350.0	383.0
12595	https://www.sinergiawolfender.org/jlw/V112760	Actinidiaceae	Actinidia	Actinidia polygama	85.0	350.0	383.0
12596	https://www.sinergiawolfender.org/jlw/V112761	Actinidiaceae	Actinidia	Actinidia polygama	85.0	350.0	383.0
12597	https://www.sinergiawolfender.org/jlw/V112762	Actinidiaceae	Actinidia	Actinidia polygama	85.0	350.0	383.0
12598	https://www.sinergiawolfender.org/jlw/V112763	Euphorbiaceae	Alchornea	Alchornea davidii	0.0	59.0	12356.0
12599	https://www.sinergiawolfender.org/jlw/V112764	Euphorbiaceae	Alchornea	Alchornea davidii	0.0	59.0	12356.0
12600	https://www.sinergiawolfender.org/jlw/V112765	Euphorbiaceae	Alchornea	Alchornea davidii	0.0	59.0	12356.0
12601	https://www.sinergiawolfender.org/jlw/V112766	Asparagaceae	Aspidistra	Aspidistra lurida	0.0	26.0	3646.0
12602	https://www.sinergiawolfender.org/jlw/V112767	Asparagaceae	Aspidistra	Aspidistra lurida	0.0	26.0	3646.0
12603	https://www.sinergiawolfender.org/jlw/V112768	Asparagaceae	Aspidistra	Aspidistra lurida	0.0	26.0	3646.0
12604	https://www.sinergiawolfender.org/jlw/V112769	Asteraceae	Aster	Aster nitidus	0.0	1318.0	96094.0
12605	https://www.sinergiawolfender.org/jlw/V112770	Asteraceae	Aster	Aster nitidus	0.0	1318.0	96094.0
12606	https://www.sinergiawolfender.org/jlw/V112771	Asteraceae	Aster	Aster nitidus	0.0	1318.0	96094.0
12607	https://www.sinergiawolfender.org/jlw/V112772	Balanophoraceae	Balanophora	Balanophora involucrata	1.0	392.0	420.0
12608	https://www.sinergiawolfender.org/jlw/V112773	Apiaceae	Bupleurum	Bupleurum hamiltonii	0.0	1106.0	14930.0
12609	https://www.sinergiawolfender.org/jlw/V112774	Amaranthaceae	Celosia	Celosia argentea	85.0	114.0	983.0
12610	https://www.sinergiawolfender.org/jlw/V112775	Amaranthaceae	Celosia	Celosia argentea	85.0	114.0	983.0
12611	https://www.sinergiawolfender.org/jlw/V112776	Rosaceae	Chaenomeles	Chaenomeles speciosa	38.0	394.0	10608.0
12612	https://www.sinergiawolfender.org/jlw/V112777	Rosaceae	Chaenomeles	Chaenomeles speciosa	38.0	394.0	10608.0
12613	https://www.sinergiawolfender.org/jlw/V112778	Rosaceae	Chaenomeles	Chaenomeles speciosa	38.0	394.0	10608.0
12614	https://www.sinergiawolfender.org/jlw/V112779	Ranunculaceae	Clematis	Clematis finetiana	0.0	400.0	13322.0
12615	https://www.sinergiawolfender.org/jlw/V112780	Ranunculaceae	Clematis	Clematis finetiana	0.0	400.0	13322.0
12616	https://www.sinergiawolfender.org/jlw/V112781	Gesneriaceae	Corallodiscus	Corallodiscus lanuginosus	0.0	0.0	388.0
12617	https://www.sinergiawolfender.org/jlw/V112782	Anacardiaceae	Cotinus	Cotinus coggygria	52.0	52.0	1938.0
12618	https://www.sinergiawolfender.org/jlw/V112783	Anacardiaceae	Cotinus	Cotinus coggygria	52.0	52.0	1938.0
12619	https://www.sinergiawolfender.org/jlw/V112784	Anacardiaceae	Cotinus	Cotinus coggygria	52.0	52.0	1938.0
12620	https://www.sinergiawolfender.org/jlw/V112785	Lardizabalaceae	Decaisnea	Decaisnea fargesii	24.0	48.0	520.0
12621	https://www.sinergiawolfender.org/jlw/V112786	Hamamelidaceae	Distylium	Distylium myricoides	0.0	29.0	334.0
12622	https://www.sinergiawolfender.org/jlw/V112787	Hamamelidaceae	Distylium	Distylium myricoides	0.0	29.0	334.0
12623	https://www.sinergiawolfender.org/jlw/V112788	Hamamelidaceae	Distylium	Distylium myricoides	0.0	29.0	334.0
12624	https://www.sinergiawolfender.org/jlw/V112789	Elaeocarpaceae	Elaeocarpus	Elaeocarpus japonicus	8.0	166.0	244.0
12625	https://www.sinergiawolfender.org/jlw/V112790	Elaeocarpaceae	Elaeocarpus	Elaeocarpus japonicus	8.0	166.0	244.0
12626	https://www.sinergiawolfender.org/jlw/V112791	Elaeocarpaceae	Elaeocarpus	Elaeocarpus japonicus	8.0	166.0	244.0
12627	https://www.sinergiawolfender.org/jlw/V112792	Elaeocarpaceae	Elaeocarpus	Elaeocarpus japonicus	8.0	166.0	244.0
12628	https://www.sinergiawolfender.org/jlw/V112793	Asteraceae	Eupatorium	Eupatorium chinense	267.0	1242.0	96094.0
12629	https://www.sinergiawolfender.org/jlw/V112794	Asteraceae	Eupatorium	Eupatorium chinense	267.0	1242.0	96094.0
12630	https://www.sinergiawolfender.org/jlw/V112795	Cyatheaceae	Alsophila	Alsophila spinulosa	29.0	132.0	209.0
12631	https://www.sinergiawolfender.org/jlw/V112796	0	0	0	0.0	0.0	0.0
12632	https://www.sinergiawolfender.org/jlw/V112797	Cucurbitaceae	Hemsleya	Hemsleya chinensis	13.0	109.0	3663.0
12633	https://www.sinergiawolfender.org/jlw/V112798	Hypericaceae	Hypericum	Hypericum faberi	10.0	3626.0	4797.0
12634	https://www.sinergiawolfender.org/jlw/V112799	Aquifoliaceae	Ilex	Ilex nanchuanensis	0.0	1124.0	1124.0
12635	https://www.sinergiawolfender.org/jlw/V112800	Aquifoliaceae	Ilex	Ilex nanchuanensis	0.0	1124.0	1124.0
12636	https://www.sinergiawolfender.org/jlw/V112801	Fabaceae	Kummerowia	Kummerowia stipulacea	3.0	12.0	59372.0
12637	https://www.sinergiawolfender.org/jlw/V112802	Polypodiaceae	Lemmaphyllum	"Lemmaphyllum carnosum var. drymoglossoides (re-ranked as ""species"", was ""varietas"" in ott3.3) (re-ranked as ""species"", was ""species"" in ott3.3)"	0.0	20.0	1127.0
12638	https://www.sinergiawolfender.org/jlw/V112803	Asparagaceae	Liriope	Liriope graminifolia	1.0	63.0	3646.0
12639	https://www.sinergiawolfender.org/jlw/V112804	Polypodiaceae	Loxogramme	Loxogramme duclouxii	0.0	0.0	1127.0
12640	https://www.sinergiawolfender.org/jlw/V112805	Juncaceae	Luzula	Luzula effusa	0.0	2.0	240.0
12641	https://www.sinergiawolfender.org/jlw/V112806	Magnoliaceae	Magnolia	Magnolia duclouxii	0.0	1715.0	1929.0
12642	https://www.sinergiawolfender.org/jlw/V112807	Magnoliaceae	Magnolia	Magnolia duclouxii	0.0	1715.0	1929.0
12643	https://www.sinergiawolfender.org/jlw/V112808	Magnoliaceae	Magnolia	Magnolia duclouxii	0.0	1715.0	1929.0
12644	https://www.sinergiawolfender.org/jlw/V112809	Primulaceae	Myrsine	Myrsine africana	52.0	185.0	2449.0
12645	https://www.sinergiawolfender.org/jlw/V112810	Primulaceae	Myrsine	Myrsine africana	52.0	185.0	2449.0
12646	https://www.sinergiawolfender.org/jlw/V112811	Primulaceae	Myrsine	Myrsine africana	52.0	185.0	2449.0
12647	https://www.sinergiawolfender.org/jlw/V112812	Primulaceae	Myrsine	Myrsine stolonifera	0.0	185.0	2449.0
12648	https://www.sinergiawolfender.org/jlw/V112813	Primulaceae	Myrsine	Myrsine stolonifera	0.0	185.0	2449.0
12649	https://www.sinergiawolfender.org/jlw/V112814	Primulaceae	Myrsine	Myrsine stolonifera	0.0	185.0	2449.0
12650	https://www.sinergiawolfender.org/jlw/V112815	Rosaceae	Neillia	Neillia ribesioides	0.0	2.0	10608.0
12651	https://www.sinergiawolfender.org/jlw/V112816	Rosaceae	Neillia	Neillia ribesioides	0.0	2.0	10608.0
12652	https://www.sinergiawolfender.org/jlw/V112817	Rosaceae	Neillia	Neillia ribesioides	0.0	2.0	10608.0
12653	https://www.sinergiawolfender.org/jlw/V112818	Pittosporaceae	Pittosporum	Pittosporum daphniphylloides	0.0	228.0	228.0
12654	https://www.sinergiawolfender.org/jlw/V112819	Pittosporaceae	Pittosporum	Pittosporum daphniphylloides	0.0	228.0	228.0
12655	https://www.sinergiawolfender.org/jlw/V112820	Pittosporaceae	Pittosporum	Pittosporum daphniphylloides	0.0	228.0	228.0
12656	https://www.sinergiawolfender.org/jlw/V112821	Rosaceae	Prunus	Prunus serrulata	37.0	2366.0	10608.0
12657	https://www.sinergiawolfender.org/jlw/V112822	Rosaceae	Prunus	Prunus serrulata	37.0	2366.0	10608.0
12658	https://www.sinergiawolfender.org/jlw/V112823	Rosaceae	Prunus	Prunus serrulata	37.0	2366.0	10608.0
12659	https://www.sinergiawolfender.org/jlw/V112824	Ericaceae	Rhododendron	Rhododendron argyrophyllum	0.0	1998.0	4820.0
12660	https://www.sinergiawolfender.org/jlw/V112825	Ericaceae	Rhododendron	Rhododendron argyrophyllum	0.0	1998.0	4820.0
12661	https://www.sinergiawolfender.org/jlw/V112826	Ericaceae	Rhododendron	Rhododendron argyrophyllum	0.0	1998.0	4820.0
12662	https://www.sinergiawolfender.org/jlw/V112827	Ericaceae	Rhododendron	Rhododendron bachii	0.0	1998.0	4820.0
12663	https://www.sinergiawolfender.org/jlw/V112828	Ericaceae	Rhododendron	Rhododendron bachii	0.0	1998.0	4820.0
12664	https://www.sinergiawolfender.org/jlw/V112829	Ericaceae	Rhododendron	Rhododendron bachii	0.0	1998.0	4820.0
12665	https://www.sinergiawolfender.org/jlw/V112830	Lamiaceae	Salvia	Salvia substolonifera	0.0	9090.0	45837.0
12666	https://www.sinergiawolfender.org/jlw/V112831	Lamiaceae	Salvia	Salvia substolonifera	0.0	9090.0	45837.0
12667	https://www.sinergiawolfender.org/jlw/V112832	Adoxaceae	Sambucus	Sambucus chinensis	19.0	373.0	1300.0
12668	https://www.sinergiawolfender.org/jlw/V112833	Adoxaceae	Sambucus	Sambucus williamsii	11.0	373.0	1300.0
12669	https://www.sinergiawolfender.org/jlw/V112834	Adoxaceae	Sambucus	Sambucus williamsii	11.0	373.0	1300.0
12670	https://www.sinergiawolfender.org/jlw/V112835	Selaginellaceae	Selaginella	Selaginella braunii	3.0	332.0	332.0
12671	https://www.sinergiawolfender.org/jlw/V112836	Asteraceae	Senecio	Senecio scandens	42.0	2873.0	96094.0
12672	https://www.sinergiawolfender.org/jlw/V112837	Rubiaceae	Sinoadina	Sinoadina racemosa	139.0	139.0	10467.0
12673	https://www.sinergiawolfender.org/jlw/V112838	Rubiaceae	Sinoadina	Sinoadina racemosa	139.0	139.0	10467.0
12674	https://www.sinergiawolfender.org/jlw/V112839	Rubiaceae	Sinoadina	Sinoadina racemosa	139.0	139.0	10467.0
12675	https://www.sinergiawolfender.org/jlw/V112840	Staphyleaceae	Staphylea	Staphylea holocarpa	0.0	29.0	132.0
12676	https://www.sinergiawolfender.org/jlw/V112841	Staphyleaceae	Staphylea	Staphylea holocarpa	0.0	29.0	132.0
12677	https://www.sinergiawolfender.org/jlw/V112842	Staphyleaceae	Staphylea	Staphylea holocarpa	0.0	29.0	132.0
12678	https://www.sinergiawolfender.org/jlw/V112843	Menispermaceae	Stephania	Stephania excentrica	45.0	2124.0	4695.0
12679	https://www.sinergiawolfender.org/jlw/V112844	Cucurbitaceae	Thladiantha	Thladiantha davidii	0.0	15.0	3663.0
12680	https://www.sinergiawolfender.org/jlw/V112845	Cucurbitaceae	Thladiantha	Thladiantha davidii	0.0	15.0	3663.0
12681	https://www.sinergiawolfender.org/jlw/V112846	Cucurbitaceae	Thladiantha	Thladiantha oliveri	0.0	15.0	3663.0
12682	https://www.sinergiawolfender.org/jlw/V112847	Staphyleaceae	Staphylea	Staphylea affinis	0.0	29.0	132.0
12683	https://www.sinergiawolfender.org/jlw/V112848	Staphyleaceae	Staphylea	Staphylea affinis	0.0	29.0	132.0
12684	https://www.sinergiawolfender.org/jlw/V112849	Staphyleaceae	Staphylea	Staphylea affinis	0.0	29.0	132.0
12685	https://www.sinergiawolfender.org/jlw/V112850	Staphyleaceae	Staphylea	Staphylea affinis	0.0	29.0	132.0
12686	https://www.sinergiawolfender.org/jlw/V112851	Staphyleaceae	Staphylea	Staphylea affinis	0.0	29.0	132.0
12687	https://www.sinergiawolfender.org/jlw/V112852	Asteraceae	Strobocalyx	Strobocalyx bockiana	0.0	6.0	96094.0
12688	https://www.sinergiawolfender.org/jlw/V112853	Asteraceae	Strobocalyx	Strobocalyx bockiana	0.0	6.0	96094.0
12689	https://www.sinergiawolfender.org/jlw/V112854	Asteraceae	Strobocalyx	Strobocalyx bockiana	0.0	6.0	96094.0
12690	https://www.sinergiawolfender.org/jlw/V112855	Asteraceae	Tithonia	Tithonia diversifolia	204.0	349.0	96094.0
12691	https://www.sinergiawolfender.org/jlw/V112856	Asteraceae	Tithonia	Tithonia diversifolia	204.0	349.0	96094.0
12692	https://www.sinergiawolfender.org/jlw/V112857	Asteraceae	Tithonia	Tithonia diversifolia	204.0	349.0	96094.0
12693	https://www.sinergiawolfender.org/jlw/V112858	Brassicaceae	Pseudoturritis	Pseudoturritis turrita	0.0	0.0	5419.0
12694	https://www.sinergiawolfender.org/jlw/V112859	Dryopteridaceae	Polystichum	Polystichum setiferum	0.0	31.0	605.0
12695	https://www.sinergiawolfender.org/jlw/V112860	Crassulaceae	Hylotelephium	Hylotelephium telephium	20.0	60.0	3218.0
12696	https://www.sinergiawolfender.org/jlw/V112861	Grossulariaceae	Ribes	Ribes alpinum	29.0	523.0	523.0
12697	https://www.sinergiawolfender.org/jlw/V112862	Polypodiaceae	Polypodium	Polypodium mantoniae	0.0	407.0	1127.0
12698	https://www.sinergiawolfender.org/jlw/V112863	Geraniaceae	Geranium	Geranium nodosum	0.0	333.0	996.0
12699	https://www.sinergiawolfender.org/jlw/V112864	Aspleniaceae	Asplenium	Asplenium onopteris	0.0	173.0	180.0
12700	https://www.sinergiawolfender.org/jlw/V112865	Asteraceae	Leucanthemum	Leucanthemum vulgare	54.0	90.0	96094.0
12701	https://www.sinergiawolfender.org/jlw/V112866	Oleaceae	Phillyrea	Phillyrea media	0.0	61.0	3719.0
12702	https://www.sinergiawolfender.org/jlw/V112867	Asteraceae	Cicerbita	Cicerbita muralis	22.0	56.0	96094.0
12703	https://www.sinergiawolfender.org/jlw/V112868	Asteraceae	Lapsana	Lapsana communis	21.0	21.0	96094.0
12704	https://www.sinergiawolfender.org/jlw/V112869	Fabaceae	Melilotus	Melilotus albus	46.0	396.0	59372.0
