	pfcode	family_desc	genus_desc	species_desc	Reported_comp_Species	Reported_comp_Genus	Reported_comp_Family	LC
203	https://www.sinergiawolfender.org/jlw/V100204	Asparagaceae	Ruscus	Ruscus aculeatus	90.0	160.0	3646.0	0.86608
204	https://www.sinergiawolfender.org/jlw/V100205	Scrophulariaceae	Scrophularia	Scrophularia nodosa	105.0	732.0	2301.0	0.82828
205	https://www.sinergiawolfender.org/jlw/V100206	Fabaceae	Biancaea	Biancaea sappan	153.0	449.0	59372.0	-0.3088400000000001
206	https://www.sinergiawolfender.org/jlw/V100207	Apocynaceae	Catharanthus	Catharanthus roseus	984.0	1182.0	18617.0	0.01746000000000003
207	https://www.sinergiawolfender.org/jlw/V100208	Rubiaceae	Coffea	Coffea arabica	206.0	453.0	10467.0	0.64236
208	https://www.sinergiawolfender.org/jlw/V100209	Lecythidaceae	Petersianthus	Petersianthus macrocarpus	20.0	20.0	316.0	0.98168
209	https://www.sinergiawolfender.org/jlw/V100210	Rhamnaceae	Ventilago	Ventilago africana	0.0	122.0	2163.0	0.94454
210	https://www.sinergiawolfender.org/jlw/V100211	Clusiaceae	Garcinia	Garcinia kola	67.0	4035.0	4600.0	0.471
211	https://www.sinergiawolfender.org/jlw/V100212	Cupressaceae	Juniperus	Juniperus communis	404.0	2336.0	7223.0	0.41994
212	https://www.sinergiawolfender.org/jlw/V100213	Lauraceae	Lindera	Lindera myrrha	13.0	716.0	7451.0	0.77288
213	https://www.sinergiawolfender.org/jlw/V100214	Myrtaceae	Myrtus	Myrtus communis	291.0	311.0	9739.0	0.62862
214	https://www.sinergiawolfender.org/jlw/V100215	Scrophulariaceae	Scrophularia	Scrophularia nodosa	105.0	732.0	2301.0	0.82828
215	https://www.sinergiawolfender.org/jlw/V100216	Brassicaceae	Sisymbrium	Sisymbrium officinale	4.0	18.0	5419.0	0.8878199999999999
216	https://www.sinergiawolfender.org/jlw/V100217	Fabaceae	Senna	Senna alexandrina	172.0	1855.0	59372.0	-0.45894
217	https://www.sinergiawolfender.org/jlw/V100218	Fabaceae	Glycyrrhiza	Glycyrrhiza uralensis	703.0	2281.0	59372.0	-0.7670399999999999
218	https://www.sinergiawolfender.org/jlw/V100219	Cupressaceae	Thuja	Thuja occidentalis	190.0	358.0	7223.0	0.7247399999999999
219	https://www.sinergiawolfender.org/jlw/V100220	Asteraceae	Sigesbeckia	Sigesbeckia orientalis	37.0	60.0	96094.0	-0.94638
220	https://www.sinergiawolfender.org/jlw/V100221	Zingiberaceae	Aframomum	Aframomum daniellii	15.0	310.0	8074.0	0.80002
221	https://www.sinergiawolfender.org/jlw/V100222	Menispermaceae	Anisocycla	Anisocycla sp. (node not in ott3.3)	0.0	95.0	4695.0	0.8966000000000001
222	https://www.sinergiawolfender.org/jlw/V100223	Brassicaceae	Sisymbrium	Sisymbrium officinale	4.0	18.0	5419.0	0.8878199999999999
223	https://www.sinergiawolfender.org/jlw/V100224	Oleaceae	Fraxinus	Fraxinus angustifolia	91.0	717.0	3719.0	0.80842
224	https://www.sinergiawolfender.org/jlw/V100225	Hydrangeaceae	Hydrangea	Hydrangea macrophylla	293.0	473.0	533.0	0.79554
225	https://www.sinergiawolfender.org/jlw/V100226	Caprifoliaceae	Lonicera	Lonicera japonica	312.0	681.0	3385.0	0.7082
226	https://www.sinergiawolfender.org/jlw/V100227	Caprifoliaceae	Lonicera	Lonicera japonica	312.0	681.0	3385.0	0.7082
227	https://www.sinergiawolfender.org/jlw/V100228	Salicaceae	Salix	Salix sp. (node not in ott3.3)	0.0	909.0	2946.0	0.85018
228	https://www.sinergiawolfender.org/jlw/V100229	Schisandraceae	Schisandra	Schisandra chinensis	458.0	1669.0	3836.0	0.5273800000000001
229	https://www.sinergiawolfender.org/jlw/V100230	Selaginellaceae	Selaginella	Selaginella doederleinii	23.0	332.0	332.0	0.9486600000000001
230	https://www.sinergiawolfender.org/jlw/V100231	Brassicaceae	Sisymbrium	Sisymbrium officinale	4.0	18.0	5419.0	0.8878199999999999
231	https://www.sinergiawolfender.org/jlw/V100232	Asteraceae	Echinops	Echinops giganteus	20.0	206.0	96094.0	-0.95248
232	https://www.sinergiawolfender.org/jlw/V100233	0	0	0	0.0	0.0	0.0	1.0
233	https://www.sinergiawolfender.org/jlw/V100234	Amaranthaceae	Pfaffia	Pfaffia sp. (node not in ott3.3)	0.0	27.0	983.0	0.97764
234	https://www.sinergiawolfender.org/jlw/V100235	Pedaliaceae	Harpagophytum	Harpagophytum sp. (node not in ott3.3)	0.0	91.0	637.0	0.97816
235	https://www.sinergiawolfender.org/jlw/V100236	Rutaceae	Citrus	Citrus aurantium	0.0	5061.0	21824.0	0.05742000000000003
236	https://www.sinergiawolfender.org/jlw/V100237	Fabaceae	Mimosa	Mimosa pudica	27.0	168.0	59372.0	-0.21774000000000004
237	https://www.sinergiawolfender.org/jlw/V100238	Euphorbiaceae	Mallotus	Mallotus philippinensis	32.0	824.0	12356.0	0.65448
238	https://www.sinergiawolfender.org/jlw/V100239	Lamiaceae	Leonotis	Leonotis nepetifolia	5.0	65.0	45837.0	0.0742600000000001
239	https://www.sinergiawolfender.org/jlw/V100240	Lamiaceae	Salvia	Salvia fruticosa	264.0	9090.0	45837.0	-0.95774
240	https://www.sinergiawolfender.org/jlw/V100241	Pinaceae	Abies	Abies pinsapo	61.0	1341.0	9866.0	0.63808
241	https://www.sinergiawolfender.org/jlw/V100242	Acanthaceae	Justicia	Justicia masiaca	0.0	513.0	1998.0	0.90874
242	https://www.sinergiawolfender.org/jlw/V100243	Berberidaceae	Berberis	Berberis sp. (node not in ott3.3)	0.0	2165.0	4011.0	0.70328
243	https://www.sinergiawolfender.org/jlw/V100244	Hamamelidaceae	Hamamelis	Hamamelis virginiana	245.0	245.0	334.0	0.84632
244	https://www.sinergiawolfender.org/jlw/V100245	Solanaceae	Withania	Withania somnifera	543.0	711.0	13616.0	0.38508
245	https://www.sinergiawolfender.org/jlw/V100246	Salicaceae	Casearia	Casearia sylvestris	208.0	606.0	2946.0	0.7764800000000001
246	https://www.sinergiawolfender.org/jlw/V100247	Rubiaceae	Gardenia	Gardenia sp. (node not in ott3.3)	0.0	625.0	10467.0	0.72816
247	https://www.sinergiawolfender.org/jlw/V100248	Onagraceae	Ludwigia	Ludwigia repens	0.0	14.0	1189.0	0.97482
248	https://www.sinergiawolfender.org/jlw/V100249	Verbenaceae	Stachytarpheta	Stachytarpheta jamaicensis	1.0	31.0	3132.0	0.93376
249	https://www.sinergiawolfender.org/jlw/V100250	Malvaceae	Tilia	Tilia platyphyllos	29.0	122.0	3518.0	0.9029400000000001
250	https://www.sinergiawolfender.org/jlw/V100251	Alismataceae	Alisma	Alisma plantago-aquatica	412.0	432.0	623.0	0.73834
251	https://www.sinergiawolfender.org/jlw/V100252	Poaceae	Avena	Avena sativa	206.0	243.0	4877.0	0.7751600000000001
252	https://www.sinergiawolfender.org/jlw/V100253	Fabaceae	Senna	Senna alexandrina	172.0	1855.0	59372.0	-0.45894
253	https://www.sinergiawolfender.org/jlw/V100254	Apocynaceae	Catharanthus	Catharanthus roseus	984.0	1182.0	18617.0	0.01746000000000003
254	https://www.sinergiawolfender.org/jlw/V100255	Lamiaceae	Ocimum	Ocimum americanum	83.0	928.0	45837.0	-0.051039999999999974
255	https://www.sinergiawolfender.org/jlw/V100256	Brassicaceae	Sisymbrium	Sisymbrium officinale	4.0	18.0	5419.0	0.8878199999999999
256	https://www.sinergiawolfender.org/jlw/V100258	Rosaceae	Filipendula	Filipendula ulmaria	31.0	43.0	10608.0	0.7680400000000001
257	https://www.sinergiawolfender.org/jlw/V100259	Lauraceae	Cryptocarya	Cryptocarya sp. (node not in ott3.3)	0.0	659.0	7451.0	0.78508
258	https://www.sinergiawolfender.org/jlw/V100260	Bixaceae	Cochlospermum	Cochlospermum tinctorium	39.0	43.0	115.0	0.9739000000000001
259	https://www.sinergiawolfender.org/jlw/V100261	Fabaceae	Senna	Senna alata	84.0	1855.0	59372.0	-0.4149400000000001
260	https://www.sinergiawolfender.org/jlw/V100262	Pinaceae	Pinus	Pinus sp. (node not in ott3.3)	0.0	4538.0	9866.0	0.34888
261	https://www.sinergiawolfender.org/jlw/V100263	Asteraceae	Psiadia	Psiadia altissima	71.0	148.0	96094.0	-0.97218
262	https://www.sinergiawolfender.org/jlw/V100265	Urticaceae	Urtica	Urtica dioica	45.0	57.0	477.0	0.96226
263	https://www.sinergiawolfender.org/jlw/V100266	Lauraceae	Cassytha	Cassytha filiformis	106.0	116.0	7451.0	0.78638
264	https://www.sinergiawolfender.org/jlw/V100267	Combretaceae	Combretum	Combretum mucronatum	0.0	533.0	1467.0	0.91736
265	https://www.sinergiawolfender.org/jlw/V100268	Poaceae	Cymbopogon	Cymbopogon sp. (node not in ott3.3)	0.0	558.0	4877.0	0.8466600000000001
266	https://www.sinergiawolfender.org/jlw/V100269	Chloranthaceae	Sarcandra	Sarcandra glabra	162.0	186.0	879.0	0.88282
267	https://www.sinergiawolfender.org/jlw/V100270	Asteraceae	Sigesbeckia	Sigesbeckia orientalis	37.0	60.0	96094.0	-0.94638
268	https://www.sinergiawolfender.org/jlw/V100271	0	0	0	0.0	0.0	0.0	1.0
269	https://www.sinergiawolfender.org/jlw/V100272	Rubiaceae	Cinchona	Cinchona pubescens	62.0	149.0	10467.0	0.74476
270	https://www.sinergiawolfender.org/jlw/V100273	Apocynaceae	Saba	Saba comorensis	0.0	0.0	18617.0	0.62766
271	https://www.sinergiawolfender.org/jlw/V100274	Pinaceae	Picea	Picea mariana	132.0	2185.0	9866.0	0.5181799999999999
272	https://www.sinergiawolfender.org/jlw/V100275	Apocynaceae	Cabucala	Cabucala sp. (node not in ott3.3)	0.0	0.0	18617.0	0.62766
273	https://www.sinergiawolfender.org/jlw/V100276	Cupressaceae	Platycladus	Platycladus orientalis	258.0	258.0	7223.0	0.7007399999999999
274	https://www.sinergiawolfender.org/jlw/V100277	Amaranthaceae	Chamissoa	Chamissoa altissima	2.0	2.0	983.0	0.97914
275	https://www.sinergiawolfender.org/jlw/V100278	Asteraceae	Tanacetum	Tanacetum parthenium	414.0	1708.0	96094.0	-1.29968
276	https://www.sinergiawolfender.org/jlw/V100279	Linderniaceae	Lindernia	Lindernia crustacea	0.0	4.0	84.0	0.99792
277	https://www.sinergiawolfender.org/jlw/V100280	Myrtaceae	Myrtus	Myrtus communis	291.0	311.0	9739.0	0.62862
278	https://www.sinergiawolfender.org/jlw/V100281	Berberidaceae	Epimedium	Epimedium sagittatum	209.0	801.0	4011.0	0.73518
279	https://www.sinergiawolfender.org/jlw/V100282	Rubiaceae	Hamelia	Hamelia patens	10.0	11.0	10467.0	0.78456
280	https://www.sinergiawolfender.org/jlw/V100283	Chloranthaceae	Sarcandra	Sarcandra glabra	162.0	186.0	879.0	0.88282
281	https://www.sinergiawolfender.org/jlw/V100284	Betulaceae	Alnus	Alnus glutinosa	43.0	729.0	2308.0	0.8594400000000001
282	https://www.sinergiawolfender.org/jlw/V100285	Rhamnaceae	Frangula	Frangula purshiana	47.0	85.0	2163.0	0.9247400000000001
283	https://www.sinergiawolfender.org/jlw/V100286	Caprifoliaceae	Lonicera	Lonicera japonica	312.0	681.0	3385.0	0.7082
284	https://www.sinergiawolfender.org/jlw/V100287	Rosaceae	Prunus	Prunus nota	0.0	2366.0	10608.0	0.55124
285	https://www.sinergiawolfender.org/jlw/V100288	Asteraceae	Echinops	Echinops giganteus	20.0	206.0	96094.0	-0.95248
286	https://www.sinergiawolfender.org/jlw/V100289	Fabaceae	Albizia	Albizia sp. (node not in ott3.3)	0.0	378.0	59372.0	-0.2252400000000001
287	https://www.sinergiawolfender.org/jlw/V100290	Aristolochiaceae	Aristolochia	Aristolochia bracteolata	5.0	2323.0	3359.0	0.6980200000000001
288	https://www.sinergiawolfender.org/jlw/V100291	Achariaceae	Caloncoba	Caloncoba welwitschii	0.0	16.0	126.0	0.99588
289	https://www.sinergiawolfender.org/jlw/V100292	Rutaceae	Citrus	Citrus aurantium	0.0	5061.0	21824.0	0.05742000000000003
290	https://www.sinergiawolfender.org/jlw/V100293	Rubiaceae	Gardenia	Gardenia sp. (node not in ott3.3)	0.0	625.0	10467.0	0.72816
291	https://www.sinergiawolfender.org/jlw/V100294	Icacinaceae	Icacina	Icacina senegalensis	8.0	26.0	156.0	0.9902799999999999
292	https://www.sinergiawolfender.org/jlw/V100295	Asparagaceae	Dracaena	Dracaena cochinchinensis	106.0	536.0	3646.0	0.82048
293	https://www.sinergiawolfender.org/jlw/V100296	Chenopodiaceae	Chenopodium	Chenopodium quinoa	223.0	401.0	2135.0	0.8057
294	https://www.sinergiawolfender.org/jlw/V100297	Malvaceae	Christiana	Christiana africana	17.0	17.0	3518.0	0.91944
295	https://www.sinergiawolfender.org/jlw/V100298	Orobanchaceae	Euphrasia	Euphrasia rostkoviana	4.0	133.0	2368.0	0.9373400000000001
296	https://www.sinergiawolfender.org/jlw/V100299	Rubiaceae	Sarcocephalus	Sarcocephalus latifolius	72.0	152.0	10467.0	0.73946
297	https://www.sinergiawolfender.org/jlw/V100300	Urticaceae	Urtica	Urtica dioica	45.0	57.0	477.0	0.96226
298	https://www.sinergiawolfender.org/jlw/V100301	Moraceae	Morus	Morus alba	670.0	1567.0	6850.0	0.37129999999999996
299	https://www.sinergiawolfender.org/jlw/V100302	Pinaceae	Pinus	Pinus sp. (node not in ott3.3)	0.0	4538.0	9866.0	0.34888
300	https://www.sinergiawolfender.org/jlw/V100303	Apiaceae	Bupleurum	Bupleurum scorzonerifolium	63.0	1106.0	14930.0	0.5593
301	https://www.sinergiawolfender.org/jlw/V100304	Campanulaceae	Codonopsis	Codonopsis pilosula	90.0	363.0	1551.0	0.8876799999999999
302	https://www.sinergiawolfender.org/jlw/V100305	Malvaceae	Grewia	Grewia bicolor	16.0	44.0	3518.0	0.91724
303	https://www.sinergiawolfender.org/jlw/V100306	Clusiaceae	Garcinia	Garcinia kola	67.0	4035.0	4600.0	0.471
304	https://www.sinergiawolfender.org/jlw/V100307	Fabaceae	Gleditsia	Gleditsia australis	0.0	122.0	59372.0	-0.19964000000000004
305	https://www.sinergiawolfender.org/jlw/V100308	Rubiaceae	Sarcocephalus	Sarcocephalus latifolius	72.0	152.0	10467.0	0.73946
306	https://www.sinergiawolfender.org/jlw/V100309	Smilacaceae	Smilax	Smilax glabra	66.0	539.0	539.0	0.90232
307	https://www.sinergiawolfender.org/jlw/V100310	Cupressaceae	Thuja	Thuja plicata	68.0	358.0	7223.0	0.7857399999999999
308	https://www.sinergiawolfender.org/jlw/V100311	Asteraceae	Echinacea	Echinacea angustifolia	155.0	488.0	96094.0	-1.04818
309	https://www.sinergiawolfender.org/jlw/V100312	Rutaceae	Zanthoxylum	Zanthoxylum clava-herculis	15.0	3320.0	21824.0	0.2240200000000001
310	https://www.sinergiawolfender.org/jlw/V100313	Apiaceae	Hansenia	Hansenia weberbaueriana	52.0	135.0	14930.0	0.6619
311	https://www.sinergiawolfender.org/jlw/V100314	Adoxaceae	Sambucus	Sambucus nigra	216.0	373.0	1300.0	0.8287
312	https://www.sinergiawolfender.org/jlw/V100315	Polygalaceae	Securidaca	Securidaca sp. (node not in ott3.3)	0.0	103.0	1434.0	0.96102
313	https://www.sinergiawolfender.org/jlw/V100316	Apocynaceae	Voacanga	Voacanga thouarsii	4.0	71.0	18617.0	0.61856
314	https://www.sinergiawolfender.org/jlw/V100317	Cyanobacteria	Spirulina	Spirulina sp. (node not in ott3.3)	0.0	0.0	0.0	1.0
315	https://www.sinergiawolfender.org/jlw/V100318	Araliaceae	Polyscias	Polyscias fruticosa	32.0	98.0	6489.0	0.84442
316	https://www.sinergiawolfender.org/jlw/V100319	Oleaceae	Forsythia	Forsythia suspensa	155.0	384.0	3719.0	0.80972
317	https://www.sinergiawolfender.org/jlw/V100320	Polygonaceae	Fallopia	Fallopia multiflora	64.0	231.0	3695.0	0.871
318	https://www.sinergiawolfender.org/jlw/V100321	Chenopodiaceae	Chenopodium	Chenopodium quinoa	223.0	401.0	2135.0	0.8057
319	https://www.sinergiawolfender.org/jlw/V100322	Polypodiaceae	Aglaomorpha	Aglaomorpha bonii	0.0	42.0	1127.0	0.97326
320	https://www.sinergiawolfender.org/jlw/V100323	Convolvulaceae	Ipomoea	Ipomoea aquatica	27.0	1472.0	2334.0	0.7926200000000001
321	https://www.sinergiawolfender.org/jlw/V100324	Convolvulaceae	Ipomoea	Ipomoea involucrata	0.0	1472.0	2334.0	0.80612
322	https://www.sinergiawolfender.org/jlw/V100325	0	0	0	0.0	0.0	0.0	1.0
323	https://www.sinergiawolfender.org/jlw/V100326	Phyllanthaceae	Phyllanthus	Phyllanthus niruri	167.0	1043.0	2089.0	0.77042
324	https://www.sinergiawolfender.org/jlw/V100327	Hypericaceae	Hypericum	Hypericum sp. (node not in ott3.3)	0.0	3626.0	4797.0	0.5414599999999999
325	https://www.sinergiawolfender.org/jlw/V100328	Fagaceae	Quercus	Quercus velutina	0.0	1193.0	1732.0	0.84606
326	https://www.sinergiawolfender.org/jlw/V100329	Rutaceae	Clausena	Clausena anisata	120.0	953.0	21824.0	0.40822
327	https://www.sinergiawolfender.org/jlw/V100330	Poaceae	Oryza	Oryza sativa	335.0	412.0	4877.0	0.69376
328	https://www.sinergiawolfender.org/jlw/V100331	Lauraceae	Cinnamomum	Cinnamomum burmannii	0.0	1363.0	7451.0	0.71468
329	https://www.sinergiawolfender.org/jlw/V100332	Cornaceae	Cornus	Cornus sanguinea	0.0	317.0	1091.0	0.9464800000000001
330	https://www.sinergiawolfender.org/jlw/V100333	Rosaceae	Crataegus	Crataegus laevigata	59.0	550.0	10608.0	0.70334
331	https://www.sinergiawolfender.org/jlw/V100334	Gentianaceae	Gentiana	Gentiana lutea	197.0	1177.0	3551.0	0.71278
332	https://www.sinergiawolfender.org/jlw/V100335	Moraceae	Maclura	Maclura pomifera	194.0	1029.0	6850.0	0.6631
333	https://www.sinergiawolfender.org/jlw/V100336	Fabaceae	Desmodium	Desmodium styracifolium	70.0	318.0	59372.0	-0.25424000000000013
334	https://www.sinergiawolfender.org/jlw/V100337	Rutaceae	Citrus	Citrus aurantium	0.0	5061.0	21824.0	0.05742000000000003
335	https://www.sinergiawolfender.org/jlw/V100338	Moraceae	Maclura	Maclura pomifera	194.0	1029.0	6850.0	0.6631
336	https://www.sinergiawolfender.org/jlw/V100339	Cannabaceae	Trema	Trema orientale	23.0	35.0	1805.0	0.9489000000000001
337	https://www.sinergiawolfender.org/jlw/V100340	Rosaceae	Prunus	Prunus nota	0.0	2366.0	10608.0	0.55124
338	https://www.sinergiawolfender.org/jlw/V100341	Sapindaceae	Aesculus	Aesculus hippocastanum	233.0	460.0	2733.0	0.7828399999999999
339	https://www.sinergiawolfender.org/jlw/V100342	Costaceae	Costus	Costus afer	18.0	103.0	183.0	0.97704
340	https://www.sinergiawolfender.org/jlw/V100343	Nymphaeaceae	Nuphar	Nuphar luteum	0.0	96.0	355.0	0.9833
341	https://www.sinergiawolfender.org/jlw/V100344	Piperaceae	Piper	Piper methysticum	323.0	5637.0	6288.0	0.14904000000000003
342	https://www.sinergiawolfender.org/jlw/V100345	Asparagaceae	Ruscus	Ruscus hypoglossum	8.0	160.0	3646.0	0.90708
343	https://www.sinergiawolfender.org/jlw/V100346	0	0	0	0.0	0.0	0.0	1.0
344	https://www.sinergiawolfender.org/jlw/V100347	Caprifoliaceae	Lonicera	Lonicera implexa	10.0	681.0	3385.0	0.8592000000000001
345	https://www.sinergiawolfender.org/jlw/V100348	Myrtaceae	Syzygium	Syzygium cumini	130.0	857.0	9739.0	0.65452
346	https://www.sinergiawolfender.org/jlw/V100349	Malvaceae	Tilia	Tilia sp. (node not in ott3.3)	0.0	122.0	3518.0	0.91744
347	https://www.sinergiawolfender.org/jlw/V100350	Lamiaceae	Mentha	Mentha x piperita	357.0	2181.0	45837.0	-0.31333999999999995
348	https://www.sinergiawolfender.org/jlw/V100351	Malvaceae	Althaea	Althaea officinalis	65.0	150.0	3518.0	0.88214
349	https://www.sinergiawolfender.org/jlw/V100352	Rosaceae	Crataegus	Crataegus monogyna	164.0	550.0	10608.0	0.65084
350	https://www.sinergiawolfender.org/jlw/V100353	Lamiaceae	Orthosiphon	Orthosiphon aristatus	163.0	384.0	45837.0	-0.036640000000000006
351	https://www.sinergiawolfender.org/jlw/V100354	Rosaceae	Prunus	Prunus sp. (node not in ott3.3)	0.0	2366.0	10608.0	0.55124
352	https://www.sinergiawolfender.org/jlw/V100355	Rutaceae	Zanthoxylum	Zanthoxylum nitidum	230.0	3320.0	21824.0	0.11651999999999996
353	https://www.sinergiawolfender.org/jlw/V100356	Sapindaceae	Paullinia	Paullinia cupana	44.0	64.0	2733.0	0.91694
354	https://www.sinergiawolfender.org/jlw/V100357	Geraniaceae	Geranium	Geranium robertianum	16.0	333.0	996.0	0.93878
355	https://www.sinergiawolfender.org/jlw/V100358	Moraceae	Morus	Morus alba	670.0	1567.0	6850.0	0.37129999999999996
356	https://www.sinergiawolfender.org/jlw/V100359	0	0	0	0.0	0.0	0.0	1.0
357	https://www.sinergiawolfender.org/jlw/V100360	Moraceae	Maclura	Maclura pomifera	194.0	1029.0	6850.0	0.6631
358	https://www.sinergiawolfender.org/jlw/V100361	Apiaceae	Foeniculum	Foeniculum vulgare	414.0	414.0	14930.0	0.45300000000000007
359	https://www.sinergiawolfender.org/jlw/V100362	Monimiaceae	Peumus	Peumus boldus	34.0	34.0	125.0	0.9771000000000001
360	https://www.sinergiawolfender.org/jlw/V100363	Hymenochaetaceae	Inonotus	Inonotus hispidus	18.0	242.0	734.0	0.95212
361	https://www.sinergiawolfender.org/jlw/V100364	Meliaceae	Turraea	Turraea sericea	0.0	270.0	9000.0	0.7929999999999999
362	https://www.sinergiawolfender.org/jlw/V100365	Solanaceae	Withania	Withania somnifera	543.0	711.0	13616.0	0.38508
363	https://www.sinergiawolfender.org/jlw/V100366	Fucaceae	Fucus	Fucus vesiculosus	56.0	102.0	171.0	0.95838
364	https://www.sinergiawolfender.org/jlw/V100367	Adoxaceae	Viburnum	Viburnum lantana	20.0	926.0	1300.0	0.8714
365	https://www.sinergiawolfender.org/jlw/V100368	Visceae	Viscum	Viscum album	147.0	427.0	0.0	0.8838
366	https://www.sinergiawolfender.org/jlw/V100369	0	0	0	0.0	0.0	0.0	1.0
367	https://www.sinergiawolfender.org/jlw/V100370	Asteraceae	Erigeron	Erigeron canadensis	130.0	480.0	96094.0	-1.03488
368	https://www.sinergiawolfender.org/jlw/V100371	Meliaceae	Khaya	Khaya senegalensis	281.0	451.0	9000.0	0.6343999999999999
369	https://www.sinergiawolfender.org/jlw/V100372	Moraceae	Morus	Morus alba	670.0	1567.0	6850.0	0.37129999999999996
370	https://www.sinergiawolfender.org/jlw/V100373	0	0	0	0.0	0.0	0.0	1.0
371	https://www.sinergiawolfender.org/jlw/V100374	Asteraceae	Tagetes	Tagetes tenuifolia	6.0	447.0	96094.0	-0.96958
372	https://www.sinergiawolfender.org/jlw/V100375	Dioscoreaceae	Dioscorea	Dioscorea communis	74.0	1708.0	1708.0	0.75804
373	https://www.sinergiawolfender.org/jlw/V100376	Cornaceae	Cornus	Cornus sanguinea	0.0	317.0	1091.0	0.9464800000000001
374	https://www.sinergiawolfender.org/jlw/V100377	Dichapetalaceae	Dichapetalum	Dichapetalum mombuttense	0.0	26.0	27.0	0.99686
375	https://www.sinergiawolfender.org/jlw/V100378	0	0	0	0.0	0.0	0.0	1.0
376	https://www.sinergiawolfender.org/jlw/V100379	Malvaceae	Tilia	Tilia x europaea	0.0	122.0	3518.0	0.91744
377	https://www.sinergiawolfender.org/jlw/V100380	Malvaceae	Tilia	Tilia americana	4.0	122.0	3518.0	0.91544
